matchup,page,date,content_type,collection,record_id
Caynham Court v Greet,99,18950720,match information,Tony Webb minor counties collection,
Dilwyn v Birley,99,18950720,match information,Tony Webb minor counties collection,
Shropshire v Ludlow And South Shropshire,99,18950720,match information,Tony Webb minor counties collection,
Rossbury v Suckley,99,18950720,match information,Tony Webb minor counties collection,
Knighton v Mr Gisborne's XI,99,18950711,match information,Tony Webb minor counties collection,
Herefordshire Club and Ground fixture list,100,18950000,fixture information,Tony Webb minor counties collection,
Foxley v Garnons,100,18950720,match information,Tony Webb minor counties collection,
Marches v Bodenham,100,18950720,match information,Tony Webb minor counties collection,
Bircher v Hampton Court,100,18950720,match information,Tony Webb minor counties collection,
First-class matches July and August 1895,100,18950000,fixture information,Tony Webb minor counties collection,
MCC v Monmouthshire And Ground,101,18950727,match information,Tony Webb minor counties collection,
Hereford City v Hereford County,101,18950801,match information,Tony Webb minor counties collection,
Lugwardine And Withington v Hereford St Martin's,101,18950727,match information,Tony Webb minor counties collection,
MCC v Shropshire,101,18950000,match information,Tony Webb minor counties collection,
Bromyard v Tenbury,101,18950727,match information,Tony Webb minor counties collection,
Ludlow And South Shropshire v Royal Monmouthshire Militia Engineers,101,18950729,match information,Tony Webb minor counties collection,
Ludlow v Lucton School,101,18950727,match information,Tony Webb minor counties collection,
Ross Second XI v Weston,101,18950727,match information,Tony Webb minor counties collection,
Clun v Aston-On-Clun,102,18950727,match information,Tony Webb minor counties collection,
Gloucester v Ross,102,18950731,match information,Tony Webb minor counties collection,
Snoxbeck v Kinsham,102,18950731,match information,Tony Webb minor counties collection,
Marden v Foxley,102,18950727,match information,Tony Webb minor counties collection,
Tram Inn v Pontrilas And Ewyas Harold,102,18950727,match information,Tony Webb minor counties collection,
Herefordshire Club and Ground Cricket Club fixture list,102,18950800,fixture information,Tony Webb minor counties collection,
First-class matches August fixture list,102,18950800,fixture information,Tony Webb minor counties collection,
Glamorganshire v Mr V T Hill's XI,103,18950803,match information,Tony Webb minor counties collection,
Cheltenham v Haileybury,103,18950803,match information,Tony Webb minor counties collection,
Staffordshire v Worcestershire,103,18950806,match information,Tony Webb minor counties collection,
Ewias Harold And Pontrilas v Wyeside,103,18950803,match information,Tony Webb minor counties collection,
Ewias Harold And Pontrilas v Peterchurch,103,18950803,match information,Tony Webb minor counties collection,
Birley v Lilliwt,103,18950803,match information,Tony Webb minor counties collection,
Tewkesbury v Malvern,103,18950803,match information,Tony Webb minor counties collection,
Lugwardine And Withington v Mr H D L Barker's XI,103,18950803,match information,Tony Webb minor counties collection,
Stoke Lacy v Hampton Court,103,18950803,match information,Tony Webb minor counties collection,
Ludlow And South Shropshire v Free Foresters,104,18950803,match information,Tony Webb minor counties collection,
Marden v Weobley,104,18950803,match information,Tony Webb minor counties collection,
Hereford St v Foxley,104,18950803,match information,Tony Webb minor counties collection,
Herefordshire Club and Ground Cricket Club fixture list,104,18950800,fixture information,Tony Webb minor counties collection,
Worcestershire fixture list,104,18950800,fixture information,Tony Webb minor counties collection,
Minor counties and local fixtures,104,18950800,fixture information,Tony Webb minor counties collection,
First-class matches August 1895,104,18950800,fixture information,Tony Webb minor counties collection,
Ludlow And South Shropshire v Church Stretton,105,18950820,match information,Tony Webb minor counties collection,
Ladies v Gentlemen,105,18950821,match information,Tony Webb minor counties collection,
Foxley v Garnons,105,18950810,match information,Tony Webb minor counties collection,
Dilwyn v Monkland,105,18950815,match information,Tony Webb minor counties collection,
Hereford Wye v St Martin's,105,18950815,match information,Tony Webb minor counties collection,
Colwall v Malvern Second XI,105,18950817,match information,Tony Webb minor counties collection,
Marden v Foxley,105,18950817,match information,Tony Webb minor counties collection,
Presteign v Woolley,105,18950817,match information,Tony Webb minor counties collection,
Much Marcle v Weston,105,18950817,match information,Tony Webb minor counties collection,
Leominster v Presteign,105,18950820,match information,Tony Webb minor counties collection,
Mr Dansey's XI v Mr C E Bagot's XI,105,18950820,match information,Tony Webb minor counties collection,
Hereford St Martin's v Tram Inn,106,18950823,match information,Tony Webb minor counties collection,
Dilwyn v Shobdon,106,18950817,match information,Tony Webb minor counties collection,
Harewood End v Hampton Court,106,18950817,match information,Tony Webb minor counties collection,
Hereford Times Cricket Challenge Trophy Final Presteign v Worcester St John's,106,18950824,match information,Tony Webb minor counties collection,
Presteign players,106,18950824,player information,Tony Webb minor counties collection,
Worcester St John's players,106,18950824,player information,Tony Webb minor counties collection,
Herefordshire Club and Ground Cricket Club match list,106,18950800,team information,Tony Webb minor counties collection,
Worcestershire Cricket Club match list,106,18950800,team information,Tony Webb minor counties collection,
First-class fixture list,106,18950800,fixture information,Tony Webb minor counties collection,
Leighton v Oxford Harlequins,106,18950819,match information,Tony Webb minor counties collection,
Herts County v Surrey,107,18950627,match information,Tony Webb minor counties collection,
Herts County v Norfolk,107,18950725,match information,Tony Webb minor counties collection,
Herts County v Worcestershire,107,18950729,match information,Tony Webb minor counties collection,
Herts County v Berkshire,107,18950802,match information,Tony Webb minor counties collection,
Herts County v Bedfordshire,107,18950805,match information,Tony Webb minor counties collection,
Herts County v MCC And Ground,107,18950807,match information,Tony Webb minor counties collection,
Herts County v Worcestershire,107,18950809,match information,Tony Webb minor counties collection,
Herts County v Bedfordshire,107,18950814,match information,Tony Webb minor counties collection,
Herts County v Norfolk,107,18950816,match information,Tony Webb minor counties collection,
Herts County v Berkshire,107,18950820,match information,Tony Webb minor counties collection,
Herts County v Haileybury College,107,18950720,match information,Tony Webb minor counties collection,
Herts County v Hitchin,107,18950722,match information,Tony Webb minor counties collection,
Herts County v Elstree Masters,107,18950724,match information,Tony Webb minor counties collection,
Herts County v West Herts,107,18950731,match information,Tony Webb minor counties collection,
Herts County v E H Wales's XI,107,18950805,match information,Tony Webb minor counties collection,
Herts County v St Albans,107,18950812,match information,Tony Webb minor counties collection,
Bedfordshire v Surrey,107,18950603,match information,Tony Webb minor counties collection,
Bedfordshire v Wiltshire,107,18950701,match information,Tony Webb minor counties collection,
Bedfordshire v Uppingham Rovers,107,18950729,match information,Tony Webb minor counties collection,
Bedfordshire v Oxfordshire,107,18950802,match information,Tony Webb minor counties collection,
Bedfordshire v Herts,107,18950805,match information,Tony Webb minor counties collection,
Bedfordshire v MCC,107,18950807,match information,Tony Webb minor counties collection,
Bedfordshire v Oxfordshire,107,18950809,match information,Tony Webb minor counties collection,
Bedfordshire v Surrey,107,18950812,match information,Tony Webb minor counties collection,
Bedfordshire v Herts,107,18950814,match information,Tony Webb minor counties collection,
Bedfordshire v Wiltshire,107,18950816,match information,Tony Webb minor counties collection,
Bedfordshire v Buckinghamshire,107,18950821,match information,Tony Webb minor counties collection,
Bedfordshire v Buckinghamshire,107,18950826,match information,Tony Webb minor counties collection,
Hitchin v Married V Single,107,18950511,match information,Tony Webb minor counties collection,
